gene_name	Names	Type	final_score.ima	final_score.res	Difference.SENS.Ima_SENS.CTRL	Difference.RES.CTRL_SENS.CTRL	C..method.res	C..GOBP.slim.name_	C..KEGG.name_	T..UNIPROT.ima	T..mf	T..method.ima	T..UNIPROT.res	N..Size	N..P.value	N..Benj..Hoch..FDR
AKT1	Tight junction	KEGG name	0.530181	1.6521	0.0977706	-0.179681	PhosphoScore	aging;alcohol metabolic process;amine metabolic process;anatomical structure development;biological regulation;biosynthetic process;carbohydrate metabolic process;carbohydrate transport;catabolic process;cell activation;cell death;cell development;cell differentiation;cell proliferation;cellular component organization;cellular membrane organization;cellular metabolic process;cellular nitrogen compound metabolic process;cellular process;coagulation;death;developmental process;energy reserve metabolic process;establishment of localization;generation of precursor metabolites and energy;homeostatic process;immune system process;macromolecule metabolic process;macromolecule modification;membrane organization;metabolic process;mitochondrion organization;multicellular organismal process;nitrogen compound metabolic process;nucleobase-containing compound metabolic process;organelle organization;peptidyl-amino acid modification;phosphorus metabolic process;plasma membrane organization;polysaccharide metabolic process;primary metabolic process;protein catabolic process;protein metabolic process;protein modification by small protein conjugation or removal;protein modification process;protein phosphorylation;protein transport;regulation of body fluid levels;regulation of cell cycle;regulation of organelle organization;regulation of protein modification process;regulation of translation;regulation of transport;response to abiotic stimulus;response to chemical stimulus;response to endogenous stimulus;response to external stimulus;response to extracellular stimulus;response to heat;response to oxidative stress;response to stimulus;response to stress;RNA metabolic process;signal transduction;small molecule metabolic process;transcription initiation, DNA-dependent;translation;transport	Acute myeloid leukemia;Adipocytokine signaling pathway;Apoptosis;B cell receptor signaling pathway;Carbohydrate digestion and absorption;Chagas disease (American trypanosomiasis);Chemokine signaling pathway;Chronic myeloid leukemia;Colorectal cancer;Endometrial cancer;ErbB signaling pathway;Fc epsilon RI signaling pathway;Fc gamma R-mediated phagocytosis;Focal adhesion;Glioma;Hepatitis C;Insulin signaling pathway;Jak-STAT signaling pathway;ko05152;MAPK signaling pathway;Measles;Melanoma;mTOR signaling pathway;Neurotrophin signaling pathway;Non-small cell lung cancer;Osteoclast differentiation;Pancreatic cancer;Pathways in cancer;Progesterone-mediated oocyte maturation;Prostate cancer;Renal cell carcinoma;Small cell lung cancer;T cell receptor signaling pathway;Tight junction;Toll-like receptor signaling pathway;Toxoplasmosis;VEGF signaling pathway	P31749	kin	PhosphoScore	P31749	197	8.59821e-5	0.00237526
AXL	response to oxidative stress	GOBP slim name	-1.60693	NA	0.116036	-0.037768	NA	NA	NA	P30530	kin	proteoscore	NA	218	0.0163124	0.043189
BTK	response to oxidative stress	GOBP slim name	-0.417899	0.656484	0.116036	-0.037768	proteoscore	amine transport;anatomical structure development;biological regulation;biosynthetic process;cell activation;cell differentiation;cell maturation;cellular metabolic process;cellular nitrogen compound metabolic process;cellular process;developmental maturation;developmental process;establishment of localization;hormone transport;immune system process;macromolecule metabolic process;macromolecule modification;metabolic process;nitrogen compound metabolic process;nucleobase-containing compound metabolic process;peptidyl-amino acid modification;phosphorus metabolic process;primary metabolic process;protein metabolic process;protein modification process;protein phosphorylation;response to biotic stimulus;response to chemical stimulus;response to oxidative stress;response to stimulus;response to stress;RNA metabolic process;secretion;signal transduction;transport	B cell receptor signaling pathway;Fc epsilon RI signaling pathway;Osteoclast differentiation;Primary immunodeficiency	Q06187	kin	proteoscore	Q06187	218	0.0163124	0.043189
BTK	B cell receptor signaling pathway	KEGG name	-0.417899	0.656484	-0.205	0.0904322	proteoscore	amine transport;anatomical structure development;biological regulation;biosynthetic process;cell activation;cell differentiation;cell maturation;cellular metabolic process;cellular nitrogen compound metabolic process;cellular process;developmental maturation;developmental process;establishment of localization;hormone transport;immune system process;macromolecule metabolic process;macromolecule modification;metabolic process;nitrogen compound metabolic process;nucleobase-containing compound metabolic process;peptidyl-amino acid modification;phosphorus metabolic process;primary metabolic process;protein metabolic process;protein modification process;protein phosphorylation;response to biotic stimulus;response to chemical stimulus;response to oxidative stress;response to stimulus;response to stress;RNA metabolic process;secretion;signal transduction;transport	B cell receptor signaling pathway;Fc epsilon RI signaling pathway;Osteoclast differentiation;Primary immunodeficiency	Q06187	kin	proteoscore	Q06187	79	0.00683246	0.0368286
BTK	Fc epsilon RI signaling pathway	KEGG name	-0.417899	0.656484	-0.258326	0.163131	proteoscore	amine transport;anatomical structure development;biological regulation;biosynthetic process;cell activation;cell differentiation;cell maturation;cellular metabolic process;cellular nitrogen compound metabolic process;cellular process;developmental maturation;developmental process;establishment of localization;hormone transport;immune system process;macromolecule metabolic process;macromolecule modification;metabolic process;nitrogen compound metabolic process;nucleobase-containing compound metabolic process;peptidyl-amino acid modification;phosphorus metabolic process;primary metabolic process;protein metabolic process;protein modification process;protein phosphorylation;response to biotic stimulus;response to chemical stimulus;response to oxidative stress;response to stimulus;response to stress;RNA metabolic process;secretion;signal transduction;transport	B cell receptor signaling pathway;Fc epsilon RI signaling pathway;Osteoclast differentiation;Primary immunodeficiency	Q06187	kin	proteoscore	Q06187	87	8.39079e-5	0.00264909
CDC7	DNA recombination	GOBP slim name	-1.06043	-0.308235	0.121791	-0.0807102	VIPER	biological regulation;biosynthetic process;cell cycle;cell division;cellular component organization;cellular membrane organization;cellular metabolic process;cellular nitrogen compound metabolic process;cellular process;DNA metabolic process;DNA recombination;DNA repair;DNA replication;endocytosis;establishment of localization;macromolecule metabolic process;macromolecule modification;membrane invagination;membrane organization;metabolic process;mitotic cell cycle;nitrogen compound metabolic process;nucleobase-containing compound metabolic process;peptidyl-amino acid modification;phosphorus metabolic process;primary metabolic process;protein metabolic process;protein modification process;protein phosphorylation;regulation of cell cycle;regulation of DNA metabolic process;regulation of mitotic cell cycle;response to DNA damage stimulus;response to stimulus;response to stress;transport;vesicle-mediated transport	Cell cycle;Cell cycle - yeast;Meiosis - yeast	O00311	kin	proteoscore	O00311	449	2.24244e-5	3.89624e-4
CHUK	response to oxidative stress	GOBP slim name	-0.015877792	0.0351489	0.116036	-0.037768	VIPER	anatomical structure development;anatomical structure morphogenesis;biological regulation;cell differentiation;cell proliferation;cellular metabolic process;cellular process;developmental process;establishment of localization;immune system process;macromolecule metabolic process;macromolecule modification;metabolic process;multicellular organismal process;multi-organism process;muscle contraction;phosphorus metabolic process;primary metabolic process;protein metabolic process;protein modification process;protein phosphorylation;regulation of body fluid levels;response to biotic stimulus;response to chemical stimulus;response to drug;response to endogenous stimulus;response to oxidative stress;response to stimulus;response to stress;secretion;signal transduction;transport	Acute myeloid leukemia;Adipocytokine signaling pathway;Apoptosis;B cell receptor signaling pathway;Chagas disease (American trypanosomiasis);Chemokine signaling pathway;Chronic myeloid leukemia;Cytosolic DNA-sensing pathway;Epithelial cell signaling in Helicobacter pylori infection;Hepatitis C;MAPK signaling pathway;Measles;NOD-like receptor signaling pathway;Osteoclast differentiation;Pancreatic cancer;Pathways in cancer;Prostate cancer;RIG-I-like receptor signaling pathway;Shigellosis;Small cell lung cancer;T cell receptor signaling pathway;Toll-like receptor signaling pathway;Toxoplasmosis	O15111	kin	VIPER	O15111	218	0.0163124	0.043189
CHUK	B cell receptor signaling pathway	KEGG name	-0.015877792	0.0351489	-0.205	0.0904322	VIPER	anatomical structure development;anatomical structure morphogenesis;biological regulation;cell differentiation;cell proliferation;cellular metabolic process;cellular process;developmental process;establishment of localization;immune system process;macromolecule metabolic process;macromolecule modification;metabolic process;multicellular organismal process;multi-organism process;muscle contraction;phosphorus metabolic process;primary metabolic process;protein metabolic process;protein modification process;protein phosphorylation;regulation of body fluid levels;response to biotic stimulus;response to chemical stimulus;response to drug;response to endogenous stimulus;response to oxidative stress;response to stimulus;response to stress;secretion;signal transduction;transport	Acute myeloid leukemia;Adipocytokine signaling pathway;Apoptosis;B cell receptor signaling pathway;Chagas disease (American trypanosomiasis);Chemokine signaling pathway;Chronic myeloid leukemia;Cytosolic DNA-sensing pathway;Epithelial cell signaling in Helicobacter pylori infection;Hepatitis C;MAPK signaling pathway;Measles;NOD-like receptor signaling pathway;Osteoclast differentiation;Pancreatic cancer;Pathways in cancer;Prostate cancer;RIG-I-like receptor signaling pathway;Shigellosis;Small cell lung cancer;T cell receptor signaling pathway;Toll-like receptor signaling pathway;Toxoplasmosis	O15111	kin	VIPER	O15111	79	0.00683246	0.0368286
CHUK	Chemokine signaling pathway	KEGG name	-0.015877792	0.0351489	-0.100452	0.208972	VIPER	anatomical structure development;anatomical structure morphogenesis;biological regulation;cell differentiation;cell proliferation;cellular metabolic process;cellular process;developmental process;establishment of localization;immune system process;macromolecule metabolic process;macromolecule modification;metabolic process;multicellular organismal process;multi-organism process;muscle contraction;phosphorus metabolic process;primary metabolic process;protein metabolic process;protein modification process;protein phosphorylation;regulation of body fluid levels;response to biotic stimulus;response to chemical stimulus;response to drug;response to endogenous stimulus;response to oxidative stress;response to stimulus;response to stress;secretion;signal transduction;transport	Acute myeloid leukemia;Adipocytokine signaling pathway;Apoptosis;B cell receptor signaling pathway;Chagas disease (American trypanosomiasis);Chemokine signaling pathway;Chronic myeloid leukemia;Cytosolic DNA-sensing pathway;Epithelial cell signaling in Helicobacter pylori infection;Hepatitis C;MAPK signaling pathway;Measles;NOD-like receptor signaling pathway;Osteoclast differentiation;Pancreatic cancer;Pathways in cancer;Prostate cancer;RIG-I-like receptor signaling pathway;Shigellosis;Small cell lung cancer;T cell receptor signaling pathway;Toll-like receptor signaling pathway;Toxoplasmosis	O15111	kin	VIPER	O15111	101	0.00149031	0.0143199
CHUK	MAPK signaling pathway	KEGG name	-0.015877792	0.0351489	-0.0766819	0.129906	VIPER	anatomical structure development;anatomical structure morphogenesis;biological regulation;cell differentiation;cell proliferation;cellular metabolic process;cellular process;developmental process;establishment of localization;immune system process;macromolecule metabolic process;macromolecule modification;metabolic process;multicellular organismal process;multi-organism process;muscle contraction;phosphorus metabolic process;primary metabolic process;protein metabolic process;protein modification process;protein phosphorylation;regulation of body fluid levels;response to biotic stimulus;response to chemical stimulus;response to drug;response to endogenous stimulus;response to oxidative stress;response to stimulus;response to stress;secretion;signal transduction;transport	Acute myeloid leukemia;Adipocytokine signaling pathway;Apoptosis;B cell receptor signaling pathway;Chagas disease (American trypanosomiasis);Chemokine signaling pathway;Chronic myeloid leukemia;Cytosolic DNA-sensing pathway;Epithelial cell signaling in Helicobacter pylori infection;Hepatitis C;MAPK signaling pathway;Measles;NOD-like receptor signaling pathway;Osteoclast differentiation;Pancreatic cancer;Pathways in cancer;Prostate cancer;RIG-I-like receptor signaling pathway;Shigellosis;Small cell lung cancer;T cell receptor signaling pathway;Toll-like receptor signaling pathway;Toxoplasmosis	O15111	kin	VIPER	O15111	216	0.00236117	0.0193266
CHUK	NOD-like receptor signaling pathway	KEGG name	-0.015877792	0.0351489	-0.158299	0.267227	VIPER	anatomical structure development;anatomical structure morphogenesis;biological regulation;cell differentiation;cell proliferation;cellular metabolic process;cellular process;developmental process;establishment of localization;immune system process;macromolecule metabolic process;macromolecule modification;metabolic process;multicellular organismal process;multi-organism process;muscle contraction;phosphorus metabolic process;primary metabolic process;protein metabolic process;protein modification process;protein phosphorylation;regulation of body fluid levels;response to biotic stimulus;response to chemical stimulus;response to drug;response to endogenous stimulus;response to oxidative stress;response to stimulus;response to stress;secretion;signal transduction;transport	Acute myeloid leukemia;Adipocytokine signaling pathway;Apoptosis;B cell receptor signaling pathway;Chagas disease (American trypanosomiasis);Chemokine signaling pathway;Chronic myeloid leukemia;Cytosolic DNA-sensing pathway;Epithelial cell signaling in Helicobacter pylori infection;Hepatitis C;MAPK signaling pathway;Measles;NOD-like receptor signaling pathway;Osteoclast differentiation;Pancreatic cancer;Pathways in cancer;Prostate cancer;RIG-I-like receptor signaling pathway;Shigellosis;Small cell lung cancer;T cell receptor signaling pathway;Toll-like receptor signaling pathway;Toxoplasmosis	O15111	kin	VIPER	O15111	56	0.00136558	0.0137179
CHUK	T cell receptor signaling pathway	KEGG name	-0.015877792	0.0351489	-0.217752	0.0286166	VIPER	anatomical structure development;anatomical structure morphogenesis;biological regulation;cell differentiation;cell proliferation;cellular metabolic process;cellular process;developmental process;establishment of localization;immune system process;macromolecule metabolic process;macromolecule modification;metabolic process;multicellular organismal process;multi-organism process;muscle contraction;phosphorus metabolic process;primary metabolic process;protein metabolic process;protein modification process;protein phosphorylation;regulation of body fluid levels;response to biotic stimulus;response to chemical stimulus;response to drug;response to endogenous stimulus;response to oxidative stress;response to stimulus;response to stress;secretion;signal transduction;transport	Acute myeloid leukemia;Adipocytokine signaling pathway;Apoptosis;B cell receptor signaling pathway;Chagas disease (American trypanosomiasis);Chemokine signaling pathway;Chronic myeloid leukemia;Cytosolic DNA-sensing pathway;Epithelial cell signaling in Helicobacter pylori infection;Hepatitis C;MAPK signaling pathway;Measles;NOD-like receptor signaling pathway;Osteoclast differentiation;Pancreatic cancer;Pathways in cancer;Prostate cancer;RIG-I-like receptor signaling pathway;Shigellosis;Small cell lung cancer;T cell receptor signaling pathway;Toll-like receptor signaling pathway;Toxoplasmosis	O15111	kin	VIPER	O15111	112	0.00268137	0.0204339
DUSP9	MAPK signaling pathway	KEGG name	0.408556	NA	-0.0766819	0.129906	NA	NA	NA	Q99956	phos	proteoscore	NA	216	0.00236117	0.0193266
