gene_name	UNIPROT	difference	significant	logpval
RPL8	P62917	-0.238622	NA	1.9165399999999999
RPLP0	P05388	-0.246048	NA	1.7402
RPLP1	P05386	-0.227937	NA	0.25055899999999998
RPLP2	P05387	-0.664774	+	1.99468
RPN1	P04843	-0.0837939	NA	0.57290799999999997
RPN2	P04844	-0.132481	NA	1.4740200000000001
RPP14	O95059	0.283773	NA	0.37940499999999999
RPP25L	Q8N5L8	0.0384281	NA	7.8861600000000004E-2
RPP30	P78346	-0.173593	NA	1.5399499999999999
RPP38	P78345	0.0886009	NA	0.63742100000000002
RPP40	O75818	-0.143788	NA	0.44204100000000002
RPRD1A	Q96P16	-0.0764592	NA	0.92402099999999998
RPRD1B	Q9NQG5	0.151364	NA	1.03203
RPRD2	Q5VT52	-0.361188	+	2.6231399999999998
RPS11	P62280	-0.240571	NA	1.51532
RPS12	P25398	-0.318906	NA	1.1062799999999999
RPS13	P62277	-0.210328	NA	1.0586599999999999
RPS14	P62263	-0.122651	NA	0.65498900000000004
RPS15	P62841	-0.104531	NA	0.21978300000000001
RPS15A	P62244	-0.362536	+	2.9995500000000002
RPS16	P62249	-0.219203	NA	1.7641100000000001
RPS17	P08708	-0.304085	NA	1.7353099999999999
RPS18	P62269	-0.450079	+	2.01492
RPS19	P39019	-0.19342	NA	1.53135
RPS19BP1	Q86WX3	-0.190945	NA	0.61749200000000004
RPS2	P15880	-0.180899	NA	1.5800399999999999
RPS20	P60866	-0.528666	+	3.3382900000000002
RPS21	P63220	-0.690158	+	2.7009400000000001
RPS23	P62266	-0.145542	NA	0.72362400000000004
RPS24	P62847	-0.312233	+	1.87096
RPS25	P62851	-0.509561	+	2.4931700000000001
RPS26	P62854	-0.0170758	NA	1.97196E-2
RPS27	P42677	-1.79666	+	1.88567
RPS27A	P62979	-0.317606	NA	1.04999
RPS27L	Q71UM5	-0.601726	+	1.11185
RPS28	P62857	-1.54835	+	1.4402200000000001
RPS29	P62273	-0.573267	NA	0.64817499999999995
RPS3	P23396	-0.247146	+	2.49057
RPS3A	P61247	-0.383338	+	4.4645299999999999
RPS4X	P62701	-0.300857	+	2.0798399999999999
RPS5	P46782	-0.218858	+	2.9720499999999999
RPS6	P62753	-0.303176	NA	0.99263699999999999
RPS6KA1	Q15418	0.122853	NA	0.53526300000000004
RPS6KA3	P51812	0.196127	NA	1.38618
RPS6KA4	O75676	-0.702336	NA	0.432923
RPS6KA5	O75582	-0.156841	NA	0.383216
RPS6KB1	P23443	0.119764	NA	0.58673600000000004
RPS6KB2	Q9UBS0	0.304783	NA	1.6600299999999999
RPS6KC1	Q96S38	-0.621017	+	1.8908
RPS7	P62081	-0.409294	+	2.2959700000000001
RPS8	P62241	-0.38254	+	2.6953299999999998
RPS9	P46781	-0.42923	+	2.63835
RPSA	P08865	0.215593	NA	0.18715899999999999
RPTOR	Q8N122	0.0276186	NA	0.14578199999999999
RPUSD2	Q8IZ73	-0.116764	NA	0.87898500000000002
RPUSD3	Q6P087	-0.195413	NA	0.744224
RPUSD4	Q96CM3	-0.613475	+	3.0078900000000002
RRAGC	Q9HB90	0.667365	+	3.6015700000000002
RRAS	P10301	0.286068	NA	1.2622800000000001
RRAS2	P62070	-0.492011	+	2.5682700000000001
RRBP1	Q9P2E9	-0.67306	+	4.5090300000000001
RREB1	Q92766	0.112516	NA	0.72844600000000004
RRM1	P23921	-0.816151	+	6.9116400000000002
RRM2	P31350	-2.56581	+	6.30274
RRM2B	Q7LG56	-0.235299	NA	0.62756000000000001
RRN3	Q9NYV6	-1.46356	+	3.9469699999999999
RRP1	P56182	-0.0269473	NA	0.113052
RRP12	Q5JTH9	-0.160699	NA	1.7313799999999999
RRP15	Q9Y3B9	-0.572871	+	4.7200600000000001
RRP1B	Q14684	-0.164276	NA	1.25196
RRP36	Q96EU6	0.870928	+	1.7524299999999999
RRP7A	Q9Y3A4	-0.0832975	NA	0.37978000000000001
RRP8	O43159	0.139617	NA	0.68825400000000003
RRP9	O43818	-0.30158	+	3.1715800000000001
RRS1	Q15050	-0.0764964	NA	0.58799299999999999
RSAD1	Q9HA92	-0.720896	+	1.79755
RSBN1	Q5VWQ0	0.100125	NA	0.64981800000000001
RSBN1L	Q6PCB5	-0.036691	NA	8.0381099999999997E-2
RSF1	Q96T23	-0.010246	NA	2.7415200000000001E-2
RSL1D1	O76021	0.0498641	NA	0.30147099999999999
RSL24D1	Q9UHA3	-1.2018	+	2.2793000000000001
RSPRY1	Q96DX4	-0.466793	NA	0.61871900000000002
RSRC1	Q96IZ7	-1.30055	+	1.8465499999999999
RSRC2	Q7L4I2	-0.620561	+	2.1581000000000001
RSRP1	Q9BUV0	0.200192	NA	0.44380500000000001
RSU1	Q15404	-0.598897	+	2.2004999999999999
RTCA	O00442	0.0668037	NA	0.87243800000000005
RTCB	Q9Y3I0	0.0331366	NA	0.34023100000000001
RTF1	Q92541	0.0823395	NA	0.42347000000000001
RTF2	Q9BY42	-1.21897	+	3.1715399999999998
RTN1	Q16799	-0.189733	NA	4.3158200000000001E-2
RTN2	O75298	0.3087	NA	1.5800099999999999
RTN3	O95197	-0.435758	+	3.64147
RTN4	Q9NQC3	0.0205271	NA	3.9360100000000002E-2
RTN4IP1	Q8WWV3	0.440633	+	1.4936100000000001
RTN4RL2	Q86UN3	-0.335782	NA	0.28390399999999999
RTRAF	Q9Y224	-0.0680344	NA	0.31798599999999999
RTTN	Q86VV8	-0.0984781	NA	0.42657099999999998
RUBCN	Q92622	0	NA	NaN
RUFY1	Q96T51	-0.0776918	NA	0.35275400000000001
RUFY2	Q8WXA3	0.741165	NA	0.53534499999999996
RUFY3	Q7L099	0.388837	NA	1.12425
RUNX1	Q01196	-0.45795400000000003	+	3.12079
RUNX2	Q13950	0	NA	NaN
RUNX3	Q13761	-0.722441	+	2.38307
RUSC1	Q9BVN2	0.826653	NA	0.93214699999999995
RUSF1	Q96GQ5	0.275669	NA	1.91629
RUVBL1	Q9Y265	-0.217736	NA	1.32952
RUVBL2	Q9Y230	-0.074693	NA	0.40866599999999997
RWDD1	Q9H446	-0.363609	NA	0.52112700000000001
RWDD2B	P57060	0.445284	+	1.91204
RWDD3	Q9Y3V2	0.154687	NA	0.23961399999999999
RWDD4	Q6NW29	-0.418955	+	1.7460899999999999
RXRA	P19793	-0.0039444	NA	3.0683799999999999E-3
RXRB	P28702	-0.1137	NA	0.712754
RYBP	Q8N488	-0.123012	NA	0.23583599999999999
S100A10	P60903	0.424224	NA	1.1512899999999999
S100A11	P31949	0.182761	NA	0.29192600000000002
S100A13	Q99584	0.590763	+	1.8322000000000001
S100A16	Q96FQ6	0.214719	NA	0.455822
S100A4	P26447	0.381439	+	1.9840599999999999
S100A6	P06703	-0.936042	NA	0.85642600000000002
S100P	P25815	-0.361375	NA	0.90914099999999998
S100PBP	Q96BU1	0.723659	NA	0.63887400000000005
S1PR4	O95977	-1.61368	+	3.0945800000000001
SAAL1	Q96ER3	0.0462363	NA	9.4911099999999998E-2
SAC3D1	F8WC89	-0.73574	+	1.97793
SACM1L	Q9NTJ5	0.00114083	NA	1.03797E-2
SACS	Q9NZJ4	-0.229643	NA	1.96147
SAE1	Q9UBE0	0.0383861	NA	0.31176999999999999
SAFB	Q15424	-0.0980299	NA	0.62366999999999995
SAFB2	Q14151	-0.338021	NA	1.5559400000000001
SAMD1	Q6SPF0	-0.123525	NA	0.65674200000000005
SAMD4B	Q5PRF9	-0.00636625	NA	8.94468E-3
SAMD9	Q5K651	0.0814931	NA	0.29100700000000002
SAMD9L	Q8IVG5	0	NA	NaN
SAMHD1	Q9Y3Z3	0.749842	+	2.88836
SAMM50	Q9Y512	0.346035	+	3.0218799999999999
SAMSN1	Q9NSI8	-1.03542	+	5.2579399999999996
SAP130	Q9H0E3	-0.484375	+	2.9497599999999999
SAP18	O00422	0.335681	NA	1.26326
SAP30	O75446	0.546252	NA	1.04555
SAP30BP	Q9UHR5	-0.229168	NA	2.0814300000000001
SAPCD2	Q86UD0	-1.15079	+	1.60104
SAR1A	Q9NR31	-0.0869944	NA	0.22550600000000001
SAR1B	Q9Y6B6	-0.40281	+	1.6857599999999999
SARAF	Q96BY9	0.455467	NA	1.2563599999999999
SARDH	Q9UL12	0.345215	NA	0.64919199999999999
SARNP	P82979	0.0025003	NA	1.7922299999999999E-2
SARS1	P49591	0.0351889	NA	0.36116500000000001
SARS2	Q9NP81	0.38375	+	5.1202699999999997
SART1	O43290	-0.399009	+	5.0053999999999998
SART3	Q15020	0.228334	+	4.6766100000000002
SASS6	Q6UVJ0	-1.05882	+	1.18008
SATB2	Q9UPW6	-0.593874	+	3.2201300000000002
SAV1	Q9H4B6	-0.0275762	NA	2.2799400000000001E-2
SBDS	Q9Y3A5	-0.0139225	NA	0.14116000000000001
SBF1	O95248	0.100276	NA	0.413159
SBNO1	A3KN83	-0.367108	+	3.0096599999999998
SCAF1	Q9H7N4	0.250567	NA	0.84750599999999998
SCAF11	Q99590	-0.0527294	NA	0.116991
SCAF4	O95104	-0.290602	NA	1.15368
SCAF8	Q9UPN6	-0.791304	+	5.8380799999999997
SCAI	Q8N9R8	0.0596025	NA	5.6735800000000003E-2
SCAMP1	O15126	-0.0814464	NA	0.199958
SCAMP2	O15127	0.225733	NA	0.90214499999999997
SCAMP3	O14828	-0.0321939	NA	0.194358
SCAMP4	Q969E2	-0.0388076	NA	0.17075199999999999
SCAP	Q12770	-1.38102	+	1.06175
SCARB1	Q8WTV0	-0.947815	+	3.0211600000000001
SCARB2	Q14108	-0.361107	NA	0.35014200000000001
SCCPDH	Q8NBX0	0.373994	+	2.4135399999999998
SCD	O00767	-2.79884	+	4.2137500000000001
SCFD1	Q8WVM8	-0.0592396	NA	0.30778699999999998
SCFD2	Q8WU76	0.0176113	NA	7.5139600000000001E-2
SCLY	Q96I15	0.0376308	NA	0.117849
SCO1	O75880	0.27567	NA	1.2545200000000001
SCO2	O43819	0.179222	NA	1.43645
SCP2	P22307	-0.361588	+	4.1481700000000004
SCPEP1	Q9HB40	-0.259065	NA	1.5418000000000001
SCRIB	Q14160	-0.0361073	NA	0.67654000000000003
SCRN1	Q12765	0.213576	NA	2.14073
SCRN2	Q96FV2	0.284352	+	2.6089600000000002
SCRN3	Q0VDG4	0.207601	NA	0.101623
SCYL1	Q96KG9	0.0091989	NA	6.48455E-2
SCYL2	Q6P3W7	-0.192004	NA	1.7719800000000001
SCYL3	Q8IZE3	0.226741	NA	0.17516799999999999
SDAD1	Q9NVU7	-0.460212	+	4.1954000000000002
SDCBP	O00560	0.0116503	NA	5.3960500000000002E-2
SDCCAG8	Q86SQ7	1.81081	NA	0.78385899999999997
SDE2	Q6IQ49	-1.56084	+	1.25213
SDF2	Q99470	0.0663197	NA	9.33142E-2
SDF2L1	Q9HCN8	-0.287704	NA	1.3839399999999999
SDF4	Q9BRK5	-0.0730817	NA	7.7075099999999994E-2
SDHA	P31040	0.546227	+	3.6396000000000002
SDHAF2	Q9NX18	0.967505	NA	0.60206400000000004
SDHB	P21912	0.332552	+	1.8994599999999999
SDHC	Q99643	0.0144417	NA	2.3523200000000001E-2
SDHD	O14521	0.51017	+	1.6395200000000001
SDR39U1	Q9NRG7	0.240582	NA	1.1004799999999999
SDSL	Q96GA7	0.391563	NA	1.02942
SEC11A	P67812	-0.223532	NA	1.8074600000000001
SEC11C	Q9BY50	-0.539283	+	2.4081100000000002
SEC13	P55735	-0.228029	NA	1.2583599999999999
SEC14L1	Q92503	-2.32473	+	1.91235
SEC14L2	O76054	-0.455245	+	1.4870099999999999
SEC16A	O15027	-0.405853	+	3.4576600000000002
SEC22B	O75396	0.16915	NA	2.0404800000000001
SEC23A	Q15436	0.140175	NA	1.23963
SEC23B	Q15437	-0.118943	NA	1.15395
SEC23IP	Q9Y6Y8	-0.0894582	NA	0.91803800000000002
SEC24A	O95486	-0.255488	NA	1.72726
SEC24B	O95487	-0.0683539	NA	0.494759
SEC24C	P53992	-0.0481327	NA	0.79749300000000001
SEC24D	O94855	-0.47079	+	3.5714800000000002
SEC31A	O94979	-0.171796	NA	2.3292199999999998
SEC61A1	P61619	-0.0540965	NA	0.21243600000000001
SEC61B	P60468	0.80884	+	3.03918
SEC61G	P60059	0.239126	NA	0.40153100000000003
SEC62	Q99442	-0.218486	NA	0.63163199999999997
SEC63	Q9UGP8	-0.0083077	NA	0.16800499999999999
SEH1L	Q96EE3	-0.226827	NA	1.3250900000000001
SEL1L	Q9UBV2	0.540746	+	2.4409900000000002
SELENBP1	Q13228	0.678794	+	5.4730100000000004
SELENOF	O60613	0.663604	+	1.2494700000000001
SELENOH	Q8IZQ5	0.415659	NA	0.862097
SELENOK	Q9Y6D0	-0.729486	NA	0.60415600000000003
SELENOT	P62341	-0.634982	NA	0.66766499999999995
SELPLG	Q14242	-0.208672	NA	0.94879899999999995
SEMA4B	Q9NPR2	0.229677	NA	0.483041
SEMA4C	Q9C0C4	-0.166326	NA	0.94611800000000001
SEMA4D	Q92854	-1.92099	+	2.06813
SEMA7A	O75326	-0.200753	NA	1.2965199999999999
SENP1	Q9P0U3	-1.72799	+	1.25
SENP2	Q9HC62	0.207411	NA	0.16541400000000001
SENP3	Q9H4L4	0.0129802	NA	4.37829E-2
SENP6	Q9GZR1	-0.271278	NA	0.83423099999999994
SENP7	Q9BQF6	0.0853808	NA	0.560666
SEPHS1	P49903	-0.116748	NA	0.83961699999999995
SEPHS2	Q99611	0.254929	NA	1.1240600000000001
SEPSECS	Q9HD40	1.61076	+	1.87066
SEPTIN11	Q9NVA2	-0.112156	NA	0.31282599999999999
SEPTIN2	Q15019	0.0342271	NA	0.54480799999999996
SEPTIN5	Q99719	0	NA	NaN
SEPTIN6	Q14141	0.00781369	NA	5.2306699999999998E-2
SEPTIN7	Q16181	-0.0537179	NA	0.190466
SEPTIN8	Q92599	0.0113938	NA	0.106794
SEPTIN9	Q9UHD8	-0.337724	+	2.9981200000000001
SERBP1	Q8NC51	-1.01541	+	4.36911
SERGEF	Q9UGK8	0.124143	NA	0.22933799999999999
SERINC1	Q9NRX5	-1.06292	NA	0.72826999999999997
SERINC3	Q13530	-0.0285079	NA	3.2092200000000001E-2
SERPINA7	P05543	0	NA	NaN
SERPINB1	P30740	0.471116	+	5.3020199999999997
SERPINB6	P35237	0.316417	NA	1.05993
SERPINB9	P50453	0.278495	NA	1.1254299999999999
SERPINC1	P01008	0.579224	NA	0.31892500000000001
SERPINE1	P05121	-0.549556	NA	0.442081
SERPINF1	P36955	4.29723	+	4.3622500000000004
SERPINF2	P08697	0.525122	+	1.89436
SERPINH1	P50454	0.0613754	NA	0.55594600000000005
SESN2	P58004	1.05075	NA	0.79439099999999996
SET	Q01105	-0.428948	NA	0.306946
SETD1A	O15047	0.0354335	NA	7.6972899999999997E-2
SETD1B	Q9UPS6	0.472325	NA	1.1922600000000001
SETD2	Q9BYW2	-0.369934	NA	0.87288399999999999
SETD3	Q86TU7	-0.407305	+	1.52677
SETD5	Q9C0A6	0.119976	NA	0.106624
SETD7	Q8WTS6	-0.193747	NA	0.67664999999999997
SETDB1	Q15047	0.146081	NA	1.00447
SETDB2	Q96T68	-1.3988	NA	0.73519999999999996
SETMAR	Q53H47	-0.0302351	NA	8.7067800000000001E-2
SETX	Q7Z333	-0.591823	+	3.91134
SF1	Q15637	-0.183837	NA	1.06351
SF3A1	Q15459	-0.161361	NA	1.02813
SF3A2	Q15428	-0.0120289	NA	4.0600700000000003E-2
SF3A3	Q12874	-0.256474	+	3.0641500000000002
SF3B1	O75533	-0.141823	NA	1.2743599999999999
SF3B2	Q13435	-0.330662	+	2.6964299999999999
SF3B3	Q15393	-0.0381548	NA	0.52759900000000004
SF3B4	Q15427	0.191611	NA	0.362313
SF3B5	Q9BWJ5	-0.0441077	NA	6.0414500000000003E-2
SF3B6	Q9Y3B4	0.360299	NA	1.1560699999999999
SFPQ	P23246	-0.332515	NA	1.39306
SFSWAP	Q12872	-0.195154	NA	1.15788
SFT2D3	Q587I9	0.313377	NA	0.25343300000000002
SFXN1	Q9H9B4	0.278562	NA	1.7824899999999999
SFXN2	Q96NB2	0.62576	+	4.3949400000000001
SFXN3	Q9BWM7	0.451682	+	3.0331600000000001
SFXN4	Q6P4A7	-0.145645	NA	1.0241199999999999
SFXN5	Q8TD22	0.562942	NA	0.53593000000000002
SGF29	Q96ES7	0.00231242	NA	9.7906299999999998E-3
SGK3	Q96BR1	-0.694066	+	1.9066700000000001
SGMS1	Q86VZ5	-0.998683	+	3.1951100000000001
SGPL1	O95470	0.137217	NA	0.22100500000000001
SGSM2	O43147	-0.167695	NA	0.46011999999999997
SGTA	O43765	-0.0924885	NA	0.67997799999999997
SGTB	Q96EQ0	-0.017081	NA	1.05363E-2
SH2B3	Q9UQQ2	0.921779	+	1.15324
SH2D2A	Q9NP31	0.159278	NA	7.8985600000000003E-2
SH3BGRL	O75368	0.363096	+	1.61449
SH3BGRL2	Q9UJC5	0.433594	NA	0.76423300000000005
SH3BGRL3	Q9H299	0.0510476	NA	0.22425600000000001
SH3BP1	Q9Y3L3	0.626285	+	2.1192899999999999
SH3BP5L	Q7L8J4	-0.359449	NA	0.74923399999999996
SH3GL1	Q99961	-0.294687	+	2.4451000000000001
SH3GLB1	Q9Y371	-0.245997	NA	1.58033
SH3GLB2	Q9NR46	-0.0401556	NA	0.19245100000000001
SH3KBP1	Q96B97	0.0146029	NA	9.5969700000000005E-2
SH3PXD2A	Q5TCZ1	-0.986936	NA	0.93832499999999996
SH3PXD2B	A1X283	-0.0902091	NA	4.2150899999999998E-2
SHARPIN	Q9H0F6	-0.379927	NA	1.00989
SHC1	P29353	-0.279727	NA	1.4059200000000001
SHCBP1	Q8NEM2	-1.58028	+	5.4037800000000002
SHFL	Q9NUL5	0.552979	+	1.1539999999999999
SHKBP1	Q8TBC3	-1.09413	+	3.6784699999999999
SHMT1	P34896	0.0978858	NA	0.77285300000000001
SHMT2	P34897	0.301438	+	4.59023
SHOC1	Q5VXU9	0.908037	NA	0.87737900000000002
SHOC2	Q9UQ13	0.442541	+	2.66669
SHPK	Q9UHJ6	0.278239	NA	0.19356000000000001
SHPRH	Q149N8	-0.856204	+	1.53512
SHROOM1	Q2M3G4	0	NA	NaN
SHTN1	A0MZ66	-0.150316	NA	0.285186
SIAE	Q9HAT2	0.81598	+	3.4588999999999999
SIDT2	Q8NBJ9	1.00704	+	2.5064199999999999
SIGIRR	Q6IA17	0.86606	NA	0.58039200000000002
SIGLEC12	Q96PQ1	-1.62234	+	1.16988
SIGLEC6	O43699	-1.10455	+	1.3876900000000001
SIGMAR1	Q99720	0.0715277	NA	0.254164
SIL1	Q9H173	-0.143857	NA	0.38042199999999998
SIN3A	Q96ST3	-0.006984	NA	6.9410299999999994E-2
SIN3B	O75182	0.197236	NA	0.33887499999999998
SINHCAF	Q9NP50	-0.980364	+	1.84273
SIPA1	Q96FS4	0.322176	NA	1.10016
SIPA1L1	O43166	-0.358095	+	2.2539899999999999
SIRPB1	O00241;Q5TFQ8	0	NA	NaN
SIRT1	Q96EB6	-0.017246	NA	4.3198199999999999E-2
SIRT2	Q8IXJ6	0.442493	+	1.82206
SIRT3	Q9NTG7	1.0028	+	2.2551000000000001
SIRT5	Q9NXA8	0.0965507	NA	0.96823999999999999
SIRT6	Q8N6T7	0.484126	+	1.76512
SIRT7	Q9NRC8	0.329865	NA	0.283638
SKA3	Q8IX90	-1.77612	+	2.5340199999999999
SKAP2	O75563	-0.314643	NA	0.312857
SKI	P12755	-1.12599	+	2.2953399999999999
SKOR2	Q2VWA4	0.259444	NA	0.17857999999999999
SKP1	P63208	-0.550116	+	3.3334199999999998
SKP2	Q13309	-1.75534	+	2.6441599999999998
SLAIN2	Q9P270	-1.22818	+	3.08819
SLAMF6	Q96DU3	-1.07498	+	1.90733
SLBP	Q14493	-0.748537	+	1.1978
SLC12A2	P55011	-1.30369	+	2.6496400000000002
SLC12A4	Q9UP95	-0.637754	+	1.44726
SLC12A6	Q9UHW9	0.0575116	NA	0.23164499999999999
SLC12A7	Q9Y666	0.0143507	NA	5.5794000000000003E-2
SLC12A9	Q9BXP2	0.34146	NA	0.245945
SLC16A1	P53985	-0.514202	+	1.51956
SLC16A3	O15427	-0.507124	+	3.8210000000000002
SLC17A5	Q9NRA2	0.756096	+	1.2487999999999999
SLC18B1	Q6NT16	-0.921933	NA	0.79621500000000001
SLC19A1	P41440	-1.54948	+	2.0305200000000001
SLC1A5	Q15758	-1.25714	+	2.7405900000000001
SLC20A1	Q8WUM9	-2.882	+	4.6692
SLC20A2	Q08357	-0.019425	NA	8.9663199999999998E-3
SLC22A18	Q96BI1	-0.248983	NA	0.20904500000000001
SLC25A1	P53007	0.43682	+	2.56108
SLC25A10	Q9UBX3	0.34273	+	2.98671
SLC25A11	Q02978	0.334011	+	4.1952199999999999
SLC25A12	O75746	0.474809	+	3.9012600000000002
SLC25A13	Q9UJS0	0.211963	NA	2.3111799999999998
SLC25A15	Q9Y619	0.161861	NA	1.1119399999999999
SLC25A16	P16260	0	NA	NaN
SLC25A17	O43808	-0.934431	+	3.6086
SLC25A19	Q9HC21	0.241682	+	2.5508899999999999
SLC25A20	O43772	0.625334	+	2.4160200000000001
SLC25A21	Q9BQT8	0.777254	+	3.6638999999999999
SLC25A22	Q9H936	0.140368	NA	0.80136200000000002
SLC25A24	Q6NUK1	0.619055	+	3.9072800000000001
SLC25A25	Q6KCM7	1.03774	+	1.02681
SLC25A26	Q70HW3	0.633035	+	1.40899
SLC25A29	Q8N8R3	-0.789729	+	1.73567
SLC25A3	Q00325	0.0230129	NA	0.133631
SLC25A32	Q9H2D1	-0.872218	+	3.7852100000000002
SLC25A4	P12235	0.461931	+	3.3503099999999999
SLC25A40	Q8TBP6	0.550064	+	1.3169999999999999
SLC25A44	Q96H78	0	NA	NaN
SLC25A46	Q96AG3	0.490604	+	1.2263599999999999
SLC25A5	P05141	0.225959	NA	1.3281499999999999
SLC25A6	P12236	0.170844	NA	0.93933800000000001
SLC27A1	Q6PCB7	-0.0273743	NA	1.93844E-2
SLC27A2	O14975	-0.0023129	NA	2.0732899999999999E-2
SLC27A4	Q6P1M0	-3.47317	+	2.8502100000000001
SLC27A6	Q9Y2P4	0.394287	+	1.7277100000000001
SLC29A1	Q99808	-1.12026	+	3.3972899999999999
SLC2A1	P11166	0.313039	NA	1.1948000000000001
SLC2A11	Q9BYW1	0.76291	NA	0.61886300000000005
SLC2A3	P11169	-0.424511	NA	0.40001199999999998
SLC30A1	Q9Y6M5	0.0737269	NA	0.20350599999999999
SLC30A5	Q8TAD4	1.59898	+	2.83846
SLC30A6	Q6NXT4	-0.641946	NA	0.65078499999999995
SLC30A7	Q8NEW0	-0.11626	NA	0.50446400000000002
SLC30A9	Q6PML9	0.524604	+	2.3069899999999999
SLC33A1	O00400	1.55856	NA	0.77546999999999999
SLC35A4	Q96G79	-0.194581	NA	1.20526
SLC35B1	P78383	0	NA	NaN
SLC35B2	Q8TB61	-0.367745	+	1.98583
SLC35E1	Q96K37	-0.40881	+	2.0223200000000001
SLC35F2	Q8IXU6	0.779843	+	1.5045900000000001
SLC35F6	Q8N357	-0.353245	NA	0.61760599999999999
SLC37A2	Q8TED4	0.460385	NA	0.38983200000000001
SLC37A4	O43826	0.237617	NA	0.12503500000000001
SLC38A1	Q9H2H9	-1.54508	+	2.53464
SLC38A10	Q9HBR0	-0.167397	NA	0.15785399999999999
SLC38A2	Q96QD8	-3.16244	+	2.08175
SLC38A5	Q8WUX1	-4.53697	+	3.879
SLC38A9	Q8NBW4	-0.17291	NA	0.10773000000000001
SLC39A10	Q9ULF5	-1.48559	+	5.8951099999999999
SLC39A11	Q8N1S5	0.207306	NA	0.49752299999999999
SLC39A14	Q15043	-1.91994	+	3.8919100000000002
SLC39A7	Q92504	-1.47403	+	1.73004
SLC39A9	Q9NUM3	0.198541	NA	0.129992
SLC3A2	P08195	-0.764097	+	5.12209
SLC40A1	Q9NP59	0.00619435	NA	1.35184E-2
SLC41A3	Q96GZ6	0.0100194	NA	6.1551899999999996E-3
SLC43A3	Q8NBI5	-0.68433	NA	0.93651399999999996
SLC44A1	Q8WWI5	-0.0302932	NA	4.84483E-2
SLC44A2	Q8IWA5	1.80556	+	1.44055
SLC4A1	P02730	2.9626	+	3.3616999999999999
SLC4A1AP	Q9BWU0	-0.29942	+	2.3186100000000001
SLC4A2	P04920	-0.819797	NA	0.38902999999999999
SLC4A7	Q9Y6M7	-0.363037	+	1.63392
SLC52A2	Q9HAB3	-0.574377	+	3.49356
SLC5A6	Q9Y289	-1.14874	+	3.3424800000000001
SLC6A19	Q695T7	-1.78473	+	5.4748900000000003
SLC6A2	P23975	-2.35744	+	1.46736
SLC6A6	P31641	-1.59829	+	1.6326799999999999
SLC7A1	P30825	-0.0956094	NA	0.26871200000000001
SLC7A5	Q01650	-1.73028	+	0.94145199999999996
SLC7A6	Q92536	-1.59405	+	2.6574200000000001
SLC7A6OS	Q96CW6	-0.663635	+	1.2061200000000001
SLC9A6	Q92581	-0.352347	NA	0.303703
SLC9A7	Q96T83	-0.85134	+	1.98288
SLFN11	Q7Z7L1	-0.545348	+	2.77067
SLFN5	Q08AF3	0.915742	+	2.3679199999999998
SLIRP	Q9GZT3	-0.255242	NA	1.07572
SLK	Q9H2G2	-0.500214	+	2.6555499999999999
SLMAP	Q14BN4	-0.233026	NA	0.41448000000000002
SLTM	Q9NWH9	0.198563	NA	1.3700600000000001
SLU7	O95391	-0.787201	NA	0.45066000000000001
SLX9	Q9NSI2	-0.698907	+	2.72499
SMAD2	Q15796	0.0180476	NA	2.8011299999999999E-2
SMAD3	P84022	0.142273	NA	0.14493800000000001
SMAD4	Q13485	0.0289905	NA	4.8182599999999999E-2
SMAD5	Q99717	0.48086	NA	0.497367
SMAP1	Q8IYB5	-0.492975	+	3.93289
SMAP2	Q8WU79	-0.342233	+	2.84822
SMARCA2	P51531	0.518904	+	3.5958399999999999
SMARCA4	P51532	-0.234722	NA	1.90127
SMARCA5	O60264	-0.162802	NA	2.7616800000000001
SMARCAD1	Q9H4L7	-0.320016	+	2.25136
SMARCAL1	Q9NZC9	0.323606	+	1.8184100000000001
SMARCB1	Q12824	0.252405	NA	1.1231599999999999
SMARCC1	Q92922	-0.240494	NA	2.3067799999999998
SMARCC2	Q8TAQ2	0.288497	NA	1.40507
SMARCD1	Q96GM5	0.307819	+	1.95495
SMARCD2	Q92925	0.231634	NA	1.3069599999999999
SMARCE1	Q969G3	-0.242223	NA	1.70573
SMC1A	Q14683	0.0804031	NA	0.69342499999999996
SMC2	O95347	-0.162266	NA	1.88232
SMC3	Q9UQE7	0.0455964	NA	0.93895899999999999
SMC4	Q9NTJ3	-0.242234	NA	2.2303899999999999
SMC5	Q8IY18	0.155031	NA	0.33950200000000003
SMC6	Q96SB8	0.372304	NA	1.4220200000000001
SMCHD1	A6NHR9	0.294117	+	4.3322500000000002
SMDT1	Q9H4I9	0.502223	NA	0.93709799999999999
SMG1	Q96Q15	-0.14707	NA	0.59742099999999998
SMG5	Q9UPR3	-0.495277	NA	0.86839500000000003
SMG7	Q92540	-0.509211	+	1.4134
SMG8	Q8ND04	-0.745765	+	4.0060500000000001
SMG9	Q9H0W8	-0.390267	NA	1.3340399999999999
SMIM1	B2RUZ4	0.677406	NA	0.67677299999999996
SMIM12	Q96EX1	-0.830907	+	2.3839000000000001
SMIM13	P0DJ93	-0.442874	NA	0.30403599999999997
SMIM20	Q8N5G0	-0.0812733	NA	7.9434099999999994E-2
SMIM8	Q96KF7	-0.403647	NA	1.0522800000000001
SMNDC1	O75940	-0.324917	+	3.0918299999999999
SMPD1	P17405	1.25209	+	0.92083999999999999
SMPD2	O60906	-0.134135	NA	0.28150799999999998
SMPD4	Q9NXE4	0.103499	NA	1.33036
