gene_name	UNIPROT	difference	significant	logpval
SUMO1	P63165	0.62617999999999996	+	4.0004999999999997
SUMO2	P61956	-0.231932	NA	0.65323100000000001
SUMO3	P55854	2.0407700000000002	+	2.0903299999999998
SUN1	O94901	0.415323	NA	0.52978599999999998
SUN2	Q9UH99	1.3571	+	4.8563099999999997
SUOX	P51687	-0.78096600000000005	+	1.2559
SUPT16H	Q9Y5B9	0.52534099999999995	+	4.3597299999999999
SUPT20H	Q8NEM7	0.28063199999999999	NA	0.18296599999999999
SUPT3H	O75486	-0.8286	NA	0.61807000000000001
SUPT4H1	P63272	2.1350399999999999E-2	NA	6.7972699999999997E-2
SUPT5H	O00267	0.15861700000000001	+	3.5996199999999998
SUPT6H	Q7KZ85	-0.20805499999999999	+	2.9350900000000002
SUPT7L	O94864	0.66633600000000004	+	2.4540700000000002
SUPV3L1	Q8IYB8	-1.39557	+	6.7047100000000004
SURF1	Q15526	-2.9727600000000001	+	5.1916399999999996
SURF2	Q15527	-2.4006400000000001	+	3.92279
SURF4	O15260	-1.0947100000000001	+	3.6928700000000001
SURF6	O75683	-0.86428000000000005	+	2.3579599999999998
SUV39H1	O43463	0.79703999999999997	+	3.5224899999999999
SUZ12	Q15022	0.67350900000000002	+	4.97431
SVIL	O95425	2.81636	+	1.39497
SVIP	Q8NHG7	-1.6618299999999999	+	1.7780800000000001
SWAP70	Q9UH65	1.9856499999999999	+	6.0306300000000004
SYAP1	Q96A49	-2.2384599999999999	+	2.2576999999999998
SYK	P43405	2.2553000000000001	+	6.4146900000000002
SYMPK	Q92797	0.43639699999999998	+	4.9203400000000004
SYNCRIP	O60506	0.539605	+	4.7601399999999998
SYNE1	Q8NF91	-5.53531	+	5.2994199999999996
SYNE2	Q8WXH0	-0.79159500000000005	+	0.66068700000000002
SYNE3	Q6ZMZ3	2.0723699999999998	+	1.8937600000000001
SYNGAP1	Q96PV0	-1.0926100000000001	+	1.3058799999999999
SYNGR1	O43759	-0.95230000000000004	+	1.30009
SYNGR2	O43760	-4.6842800000000002	+	6.9894100000000003
SYNJ1	O43426	1.1052	+	3.8078799999999999
SYNJ2	O15056	-0.48677199999999998	+	1.9345399999999999
SYNRG	Q9UMZ2	-6.0183500000000001E-2	NA	0.31666499999999997
SYPL1	Q16563	0.41760399999999998	+	1.1834
SYS1	Q8N2H4	-0.39622299999999999	NA	0.42598999999999998
SYT4	Q9H2B2	3.31469E-2	NA	5.0639299999999998E-2
SYTL1	Q8IYJ3	-0.54027000000000003	+	0.74057799999999996
SYVN1	Q86TM6	-0.123712	NA	0.36157699999999998
TAB1	Q15750	-0.50386399999999998	+	1.9455
TAB2	Q9NYJ8	1.60039	+	3.1602999999999999
TACC1	O75410	1.9154999999999998E-2	NA	5.3326400000000003E-2
TACC3	Q9Y6A5	-0.17093	NA	0.71949399999999997
TACO1	Q9BSH4	-0.72047899999999998	+	2.2488999999999999
TADA1	Q96BN2	0.88500400000000001	+	3.1605699999999999
TADA2B	Q86TJ2	0.23869399999999999	NA	0.47816700000000001
TADA3	O75528	-1.3471599999999999	+	1.0409200000000001
TAF1	P21675	-0.26710800000000001	NA	0.53004600000000002
TAF12	Q16514	0.88012100000000004	+	2.3613400000000002
TAF15	Q92804	-1.9205000000000001	+	4.8888999999999996
TAF1C	Q15572	-0.59217900000000001	NA	0.67488400000000004
TAF2	Q6P1X5	-9.2186500000000005E-2	NA	0.70044099999999998
TAF4	O00268	-0.10625800000000001	NA	0.423761
TAF4B	Q92750	-1.2875099999999999	+	0.71284700000000001
TAF5	Q15542	0.242206	NA	0.88576999999999995
TAF5L	O75529	0.85524	+	2.2307199999999998
TAF6	P49848	0.33155299999999999	+	1.00024
TAF6L	Q9Y6J9	0.51849299999999998	+	1.8213699999999999
TAF7	Q15545	-0.63087499999999996	+	1.51139
TAF8	Q7Z7C8	-1.5211399999999999	+	2.7569699999999999
TAF9	Q16594	-2.0998199999999998	+	4.9283099999999997
TAGLN2	P37802	0.40497499999999997	+	1.8451900000000001
TAGLN3	Q9UI15	6.7256	+	5.9235499999999996
TAL1	P17542	0.79582600000000003	+	1.2564
TALDO1	P37837	-1.31982	+	5.8545699999999998
TAMM41	Q96BW9	-3.2528199999999998	+	2.1011600000000001
TANC2	Q9HCD6	6.8462100000000001	+	5.8039300000000003
TANGO2	Q6ICL3	-0.25699699999999998	NA	0.204293
TANGO6	Q9C0B7	-0.28129900000000002	NA	0.18496799999999999
TANK	Q92844	0.95006299999999999	+	1.03165
TAOK1	Q7L7X3	0.52234899999999995	+	2.5764499999999999
TAOK2	Q9UL54	0.89205000000000001	+	2.07897
TAOK3	Q9H2K8	0.79875600000000002	+	4.5584199999999999
TAP1	Q03518	-0.61230600000000002	NA	0.55546099999999998
TAP2	Q03519	2.63408	+	3.8704000000000001
TAPBP	O15533	-3.2872499999999998	+	3.99736
TAPT1	Q6NXT6	-1.3078099999999999	+	2.5144500000000001
TARBP1	Q13395	2.7278799999999999	+	6.9460199999999999
TARBP2	Q15633	-0.95213000000000003	+	4.5677500000000002
TARDBP	Q13148	0.61475800000000003	+	3.9355000000000002
TARS2	Q9BW92	-0.617286	+	3.1749900000000002
TATDN1	Q6P1N9	-0.91572500000000001	+	2.7369699999999999
TATDN3	Q17R31	-3.29393	+	3.3221699999999998
TAX1BP1	Q86VP1	3.2853500000000002	+	6.43032
TAX1BP3	O14907	-0.16123299999999999	NA	0.29453000000000001
TBC1D1	Q86TI0	3.61659	+	3.4069099999999999
TBC1D10A	Q9BXI6	0.40798000000000001	+	1.08961
TBC1D10B	Q4KMP7	-1.21204	+	0.85841999999999996
TBC1D13	Q9NVG8	-2.0281600000000002	+	2.8832599999999999
TBC1D14	Q9P2M4	0.374135	NA	0.39994000000000002
TBC1D15	Q8TC07	0.75876699999999997	+	6.0960200000000002
TBC1D17	Q9HA65	1.0391999999999999	+	1.37832
TBC1D2	Q9BYX2	0.63227599999999995	+	0.781802
TBC1D20	Q96BZ9	-2.0591300000000001	+	3.78417
TBC1D22A	Q8WUA7	-0.56869499999999995	NA	0.48685200000000001
TBC1D22B	Q9NU19	0.827214	+	1.9793799999999999
TBC1D23	Q9NUY8	-0.70377900000000004	+	2.18066
TBC1D24	Q9ULP9	-1.9805699999999999	+	4.2580799999999996
TBC1D25	Q3MII6	1.8482499999999999	+	2.1118199999999998
TBC1D2B	Q9UPU7	1.8524499999999999	+	4.3620200000000002
TBC1D31	Q96DN5	0.56662900000000005	+	0.86141500000000004
TBC1D4	O60343	-0.52035900000000002	+	1.7417400000000001
TBC1D5	Q92609	0.23771	+	1.90967
TBC1D7	Q9P0N9	-2.1694800000000001	+	1.9129100000000001
TBC1D8B	Q0IIM8	3.0855100000000002	+	3.9033500000000001
TBC1D9B	Q66K14	0.20947399999999999	NA	1.04989
TBCA	O75347	-1.4797899999999999	+	3.84084
TBCB	Q99426	0.46787499999999999	+	3.39534
TBCC	Q15814	-0.46341900000000003	+	1.6698299999999999
TBCD	Q9BTW9	0.27020899999999998	+	1.7250799999999999
TBCE	Q15813	-4.1578200000000001	+	2.2002799999999998
TBCEL	Q5QJ74	1.5427900000000001	+	1.16797
TBK1	Q9UHD2	-0.55765500000000001	+	1.4280600000000001
TBL1X	O60907	1.7305200000000001	+	3.3984100000000002
TBL1XR1	Q9BZK7	-1.20313	+	6.1799099999999996
TBL2	Q9Y4P3	-1.0878000000000001	+	6.3993799999999998
TBL3	Q12788	-0.44015300000000002	+	4.42164
TBP	P20226	-4.0245100000000002E-3	NA	7.9804100000000003E-3
TBPL1	P62380	-0.86880999999999997	+	4.1056699999999999
TBRG4	Q969Z0	-1.3774500000000001	+	4.3269200000000003
TBXAS1	P24557	3.1471900000000002	+	6.2211400000000001
TCAF1	Q9Y4C2	-4.42659	+	4.4233000000000002
TCAF2	A6NFQ2	-2.4435899999999999	+	1.16204
TCEA1	P23193	1.34716E-2	NA	6.4155900000000002E-2
TCERG1	O14776	-0.361651	+	3.87154
TCF12	Q99081	1.4396599999999999	+	2.7877200000000002
TCF20	Q9UGU0	0.15817500000000001	NA	0.15095
TCF25	Q9BQ70	1.2083699999999999	+	2.30369
TCF3	P15923	-1.4024099999999999	+	2.4135499999999999
TCIRG1	Q13488	2.0196700000000001	+	4.8227200000000003
TCOF1	Q13428	-0.48717500000000002	+	1.3620300000000001
TCP1	P17987	-0.399891	+	2.8437100000000002
TCP11L2	Q8N4U5	0.98062199999999999	+	1.806
TDG	Q13569	-0.339254	NA	0.566994
TDP1	Q9NUW8	1.02565	+	3.3812199999999999
TDP2	O95551	-3.7909199999999998	+	4.5743400000000003
TDRD3	Q9H7E2	0.206403	NA	0.19292599999999999
TDRD7	Q8NHU6	-1.52136	+	2.5863100000000001
TDRKH	Q9Y2W6	-2.1840600000000001	+	3.2003499999999998
TEC	P42680	-0.55140900000000004	+	1.9483900000000001
TECR	Q9NZ01	-1.13662	+	4.8259699999999999
TEFM	Q96QE5	0.44734400000000002	NA	0.28192400000000001
TELO2	Q9Y4R8	-0.95671200000000001	+	3.20953
TERF1	P54274	-1.66086	+	1.6875500000000001
TERF2	Q15554	-8.8086100000000001E-2	NA	0.44951999999999998
TERF2IP	Q9NYB0	-1.0848500000000001	+	1.88158
TES	Q9UGI8	-1.08294	+	5.1725199999999996
TESC	Q96BS2	-0.36838599999999999	NA	0.19728799999999999
TEX10	Q9NXF1	-0.45691399999999999	+	1.7292700000000001
TEX2	Q8IWB9	-0.75872200000000001	+	0.93253799999999998
TEX264	Q9Y6I9	-3.2752599999999998	+	3.8320699999999999
TEX30	Q5JUR7	1.3645099999999999	+	1.9192499999999999
TF	P02787	0.27234599999999998	NA	0.59261299999999995
TFAM	Q00059	-2.6225999999999998	+	1.1668099999999999
TFAP4	Q01664	-0.83025000000000004	+	3.0611700000000002
TFB1M	Q8WVM0	-1.1475500000000001	+	5.89046
TFB2M	Q9H5Q4	-2.9915099999999999	+	2.2883300000000002
TFCP2	Q12800	-4.34795	+	1.9996499999999999
TFDP1	Q14186	1.54657	+	0.79069800000000001
TFG	Q92734	-0.41924400000000001	+	4.1065199999999997
TFIP11	Q9UBB9	-0.10419100000000001	NA	0.62894499999999998
TFPI	P10646	2.1898200000000001	+	3.1804899999999998
TFR2	Q9UP52	-3.9720599999999999	+	3.85107
TFRC	P02786	-1.1177600000000001	+	3.8607399999999998
TGFB1	P01137	1.75671	+	8.0774299999999997
TGFBR1	P36897	-2.4176299999999999	+	3.0956899999999998
TGFBR3	Q03167	-0.16266800000000001	NA	0.46624199999999999
TGFBRAP1	Q8WUH2	-1.19835	+	1.48282
TGM1	P22735	1.2484299999999999	+	1.8801000000000001
TGM2	P21980	-1.3096300000000001	+	4.8737300000000001
TGM7	Q96PF1	2.0129299999999999	+	2.2236899999999999
TGOLN2	O43493	-1.74034	+	6.7672600000000003
TGS1	Q96RS0	1.1912	+	5.4343399999999997
THADA	Q6YHU6	0.55668099999999998	+	3.6267100000000001
THAP11	Q96EK4	0.29105900000000001	NA	0.78323500000000001
THEM4	Q5T1C6	-2.6492900000000001	+	5.3673700000000002
THEM6	Q8WUY1	1.59972	+	6.2598399999999996
THEMIS2	Q5TEJ8	-2.12954	+	1.88666
THG1L	Q9NWX6	-3.8130799999999998	+	4.07775
THNSL1	Q8IYQ7	-3.5658699999999999	+	2.6129600000000002
THOC1	Q96FV9	-0.49116399999999999	+	4.3645199999999997
THOC2	Q8NI27	-0.72277899999999995	+	5.94381
THOC3	Q96J01	-0.89573199999999997	+	4.2150400000000001
THOC5	Q13769	-0.404943	+	1.96706
THOC6	Q86W42	-0.59869799999999995	+	4.6164300000000003
THOC7	Q6I9Y2	-0.34997099999999998	NA	0.53429099999999996
THOP1	P52888	0.29405399999999998	+	3.1997399999999998
THRAP3	Q9Y2W1	-3.3200300000000002E-2	NA	0.227244
THTPA	Q9BU02	-2.0993200000000001	+	2.6073200000000001
THUMPD1	Q9NXG2	-0.33750999999999998	+	2.6648499999999999
THUMPD3	Q9BV44	-0.658107	+	3.5312199999999998
THYN1	Q9P016	6.7423800000000006E-2	NA	0.17486299999999999
TIA1	P31483	-1.0530900000000001	+	5.3943700000000003
TIAL1	Q01085	0.31085299999999999	+	2.4224299999999999
TIMELESS	Q9UNS1	0.631938	+	1.73068
TIMM10	P62072	0.20305599999999999	NA	0.28395799999999999
TIMM13	Q9Y5L4	-5.4310799999999999E-2	NA	0.10745
TIMM17A	Q99595	-0.88031800000000004	+	2.9572099999999999
TIMM17B	O60830	-2.2619699999999998	+	1.15507
TIMM21	Q9BVV7	1.0011699999999999	+	4.4082100000000004
TIMM22	Q9Y584	-0.29169200000000001	+	2.1689099999999999
TIMM23	O14925	-2.0503999999999998	+	0.853634
TIMM44	O43615	-0.95333699999999999	+	6.5364599999999999
TIMM50	Q3ZCQ8	-0.81311999999999995	+	3.9496000000000002
TIMM8A	O60220	3.0817299999999999	+	1.73956
TIMM8B	Q9Y5J9	-0.24646499999999999	NA	0.39746700000000001
TIMM9	Q9Y5J7	0.469136	NA	0.52151499999999995
TIMMDC1	Q9NPL8	-1.4217299999999999	+	2.8665799999999999
TIMP1	P01033	-4.33413	+	4.4269699999999998
TIPIN	Q9BVW5	0.58410399999999996	NA	0.63757399999999997
TIPRL	O75663	-1.0052099999999999	+	5.4196900000000001
TJAP1	Q5JTD0	-0.21772900000000001	NA	0.53899399999999997
TJP1	Q07157	0.54417899999999997	+	1.27467
TJP2	Q9UDY2	1.88114	+	8.4487299999999994
TJP3	O95049	2.82911	+	3.1903100000000002
TK1	P04183	-1.53478	+	6.8981599999999998
TK2	O00142	0.24601300000000001	NA	0.17827899999999999
TKT	P29401	0.38878099999999999	+	3.2276799999999999
TKTL2	Q9H0I9	0.75422400000000001	+	2.1775500000000001
TLCD1	Q96CP7	-1.28352	+	1.4569700000000001
TLE3	Q04726	-3.9670800000000002	+	1.59223
TLK1	Q9UKI8	-0.83459899999999998	+	4.0358200000000002
TLK2	Q86UE8	-0.433338	+	1.66473
TLN1	Q9Y490	1.61124	+	7.1579100000000002
TLN2	Q9Y4G6	1.03704	+	1.28243
TM2D2	Q9BX73	-0.49075999999999997	NA	0.43473099999999998
TM2D3	Q9BRN9	0.16534299999999999	NA	0.60738700000000001
TM4SF4	P48230	-6.9065299999999996E-2	NA	5.15218E-2
TM7SF2	O76062	-1.1923600000000001	+	1.4042399999999999
TM7SF3	Q9NS93	2.9122599999999998	+	4.5557999999999996
TM9SF1	O15321	9.1970899999999994E-2	NA	0.38226300000000002
TM9SF2	Q99805	0.28120699999999998	+	1.8669800000000001
TM9SF3	Q9HD45	0.71729699999999996	+	2.7473100000000001
TM9SF4	Q92544	-0.68664099999999995	+	2.7807599999999999
TMA16	Q96EY4	-0.87988299999999997	+	0.75987899999999997
TMA7	Q9Y2S6	-3.9961299999999998E-2	NA	4.2522699999999997E-2
TMBIM1	Q969X1	-2.65326	+	5.1447200000000004
TMBIM4	Q9HC24	0.25531599999999999	NA	0.244842
TMBIM6	P55061	-0.972105	+	3.4982600000000001
TMC1	Q8TDI8	2.45357	+	2.25183
TMC6	Q7Z403	0.216168	NA	0.148398
TMCO1	Q9UM00	0.435749	+	3.5757400000000001
TMED1	Q13445	-2.39296	+	6.1965599999999998
TMED10	P49755	-0.14388100000000001	NA	1.6622600000000001
TMED2	Q15363	-1.73759E-2	NA	4.7219299999999999E-2
TMED3	Q9Y3Q3	0.53802799999999995	+	1.15476
TMED4	Q7Z7H5	-0.78451000000000004	+	3.9626199999999998
TMED5	Q9Y3A6	0.110101	NA	0.63116799999999995
TMED8	Q6PL24	-0.43652800000000003	+	1.2155800000000001
TMED9	Q9BVK6	-0.27607399999999999	+	1.90205
TMEM106B	Q9NUM4	-1.14516	+	4.3359100000000002
TMEM109	Q9BVC6	-6.4732200000000004	+	6.9054200000000003
TMEM11	P17152	0.91035999999999995	+	3.41242
TMEM126A	Q9H061	-4.2202900000000003	+	5.8655400000000002
TMEM126B	Q8IUX1	7.2635400000000003E-2	NA	4.6234200000000003E-2
TMEM131	Q92545	-0.46372400000000003	NA	0.49988900000000003
TMEM135	Q86UB9	-0.52097000000000004	+	1.07708
TMEM147	Q9BVK8	0.32209300000000002	NA	0.15903200000000001
TMEM14C	Q9P0S9	-1.2174	+	1.9194899999999999
TMEM160	Q9NX00	0.690303	+	1.83294
TMEM161A	Q9NX61	-1.7522	+	2.9418799999999998
TMEM165	Q9HC07	-1.1127	+	0.80328999999999995
TMEM167A	Q8TBQ9	0.38123699999999999	NA	0.62433499999999997
TMEM168	Q9H0V1	0.11385099999999999	NA	0.15783
TMEM175	Q9BSA9	1.98569	+	0.81455999999999995
TMEM177	Q53S58	-1.4836	+	3.5773100000000002
TMEM179B	Q7Z7N9	-1.9155800000000001	+	2.5635400000000002
TMEM181	Q9P2C4	0.73122799999999999	NA	0.55160299999999995
TMEM184C	Q9NVA4	-0.82275500000000001	NA	0.54974699999999999
TMEM192	Q8IY95	-3.35921	+	5.4992799999999997
TMEM199	Q8N511	-3.0134799999999999	+	4.9269699999999998
TMEM201	Q5SNT2	-2.3355800000000002	+	4.1958799999999998
TMEM205	Q6UW68	-4.4074400000000002	+	4.4702900000000003
TMEM209	Q96SK2	-0.14992900000000001	NA	0.45275799999999999
TMEM214	Q6NUQ4	-0.95266300000000004	+	4.4206099999999999
TMEM222	Q9H0R3	-1.1670799999999999	+	2.1901099999999998
TMEM223	A0PJW6	-2.9780000000000002	+	3.8090600000000001
TMEM230	Q96A57	0.52223699999999995	+	3.5643600000000002
TMEM245	Q9H330	-2.141	+	3.29514
TMEM248	Q9NWD8	-7.5004299999999996E-2	NA	9.5031599999999994E-2
TMEM258	P61165	2.0058600000000002	+	3.72627
TMEM259	Q4ZIN3	-1.7558199999999999	+	4.1769999999999996
TMEM263	Q8WUH6	-0.104351	NA	0.32489800000000002
TMEM30A	Q9NV96	0.71049899999999999	+	4.5111699999999999
TMEM33	P57088	-0.64407999999999999	+	4.0002899999999997
TMEM38B	Q9NVV0	-0.719777	+	1.1631
TMEM41A	Q96HV5	-2.9442599999999999	+	3.5587399999999998
TMEM41B	Q5BJD5	-0.74771699999999996	+	0.99963599999999997
TMEM43	Q9BTV4	-0.39133099999999998	+	3.07938
TMEM50A	O95807	-0.27815699999999999	NA	0.16473099999999999
TMEM50B	P56557	-0.37544499999999997	NA	0.49335200000000001
TMEM59	Q9BXS4	2.0854200000000001	+	3.2417899999999999
TMEM63A	O94886	-2.47383	+	3.42699
TMEM63B	Q5T3F8	0.10691299999999999	NA	0.121862
TMEM65	Q6PI78	-2.7291699999999999	+	2.9550999999999998
TMEM68	Q96MH6	-1.7960499999999999	+	2.52624
TMEM69	Q5SWH9	-1.92821	+	2.10236
TMEM70	Q9BUB7	-3.7265100000000002	+	3.1429299999999998
TMEM87A	Q8NBN3	9.3806299999999995E-2	NA	0.213558
TMEM9	Q9P0T7	-1.1876899999999999	+	2.5446900000000001
TMEM97	Q5BJF2	-4.6844900000000003	+	5.9095700000000004
TMEM9B	Q9NQ34	0.73561600000000005	+	2.5527099999999998
TMF1	P82094	-0.66968300000000003	+	1.5395799999999999
TMLHE	Q9NVH6	-1.00779	+	1.35792
TMOD1	P28289	-2.1364700000000001	+	4.2981999999999996
TMOD2	Q9NZR1	0.12442	NA	0.19328999999999999
TMOD3	Q9NYL9	-2.32506E-2	NA	0.18834999999999999
TMPO	P42166;P42167	-0.23869699999999999	+	3.3845800000000001
TMPPE	Q6ZT21	-1.29453	+	4.6064499999999997
TMTC3	Q6ZXV5	-0.41903499999999999	+	0.99896099999999999
TMUB1	Q9BVT8	-3.5101300000000002	+	5.8007099999999996
TMUB2	Q71RG4	0.46895799999999999	NA	0.53332299999999999
TMX1	Q9H3N1	-4.7601300000000002	+	7.0637499999999998
TMX2	Q9Y320	-0.65654599999999996	+	3.1543000000000001
TMX3	Q96JJ7	1.0391300000000001	+	4.2885400000000002
TMX4	Q9H1E5	0.47981699999999999	+	2.0479500000000002
TNFAIP2	Q03169	-2.9699800000000001	+	4.8357299999999999
TNFAIP8	O95379	2.55755	+	5.5560299999999998
TNFAIP8L2	Q6P589	3.8809499999999999	+	3.1598299999999999
TNFRSF10A	O00220	-2.11009	+	2.1935099999999998
TNFRSF8	P28908	-2.87385	+	3.7218800000000001
TNIK	Q9UKE5	-2.0420600000000002	+	5.5033799999999999
TNIP1	Q15025	0.61491200000000001	+	2.9317299999999999
TNK1	Q13470	1.61721	NA	0.56442999999999999
TNK2	Q07912	0.95366300000000004	+	1.5952500000000001
TNKS1BP1	Q9C0C2	-1.80349	+	0.65958300000000003
TNPO1	Q92973	-0.15896299999999999	NA	1.8536300000000001
TNPO2	O14787	-2.88367E-2	NA	0.10228
TNPO3	Q9Y5L0	-1.18401	+	6.9408599999999998
TNRC6A	Q8NDV7	1.01241	+	2.3867600000000002
TNRC6B	Q9UPQ9	-0.32936100000000001	+	1.42604
TOE1	Q96GM8	-0.30039700000000003	+	1.63
TOLLIP	Q9H0E2	0.73904400000000003	+	3.00379
TOM1	O60784	0.192138	NA	0.31956400000000001
TOM1L1	O75674	0.47138600000000003	+	1.5577700000000001
TOM1L2	Q6ZVM7	0.249662	NA	0.12940299999999999
TOMM20	Q15388	-0.37931100000000001	+	1.6885699999999999
TOMM22	Q9NS69	-0.39502700000000002	+	1.9027000000000001
TOMM34	Q15785	-0.200933	NA	1.2423999999999999
TOMM40	O96008	-1.0539499999999999	+	5.95052
TOMM40L	Q969M1	-1.7000500000000001	+	1.6754800000000001
TOMM5	Q8N4H5	-1.6358900000000001	+	1.0142599999999999
TONSL	Q96HA7	-1.1586399999999999	+	1.02661
TOP1	P11387	-0.42225000000000001	+	3.3721800000000002
TOP2A	P11388	0.83562599999999998	+	6.7804900000000004
TOP2B	Q02880	-7.7700599999999995E-2	NA	1.7329600000000001
TOP3A	Q13472	-0.74607000000000001	NA	0.60889300000000002
TOP3B	O95985	-0.792848	+	4.49071
TOPBP1	Q92547	1.50112	+	4.1743399999999999
TOR1A	O14656	-1.25546	+	2.7301799999999998
TOR1AIP1	Q5JTV8	-1.4278999999999999	+	4.4771200000000002
TOR1AIP2	Q8NFQ8;Q9H496	1.71658	+	5.3587499999999997
TOR1B	O14657	-0.475609	+	1.55003
TOR2A	Q5JU69;Q8N2E6	-4.3420899999999998	+	4.0796400000000004
TOR3A	Q9H497	-3.9805299999999999	+	6.4567300000000003
TOR4A	Q9NXH8	-3.6992799999999999	+	3.9611299999999998
TOX4	O94842	-8.7147199999999994E-2	NA	0.28284300000000001
TP53BP1	Q12888	-0.67734499999999997	+	3.67327
TP53BP2	Q13625	-2.0533600000000001	+	2.7019199999999999
TP53I3	Q53FA7	-1.85842	+	3.7987899999999999
TP53RK	Q96S44	-0.73066799999999998	+	3.1861600000000001
TPCN1	Q9ULQ1	-0.24077299999999999	NA	0.18867300000000001
TPD52	P55327	3.9195700000000002	+	3.8232499999999998
TPD52L1	Q16890	-4.4660000000000002	+	5.3280000000000003
TPD52L2	O43399	0.32746900000000001	+	1.3556699999999999
TPI1	P60174	0.27060200000000001	+	2.0763699999999998
TPK1	Q9H3S4	-0.27392	+	1.63707
TPM1	P09493	0.91090000000000004	+	4.8394000000000004
TPM4	P67936	-4.8537499999999998	+	2.2145000000000001
TPMT	P51580	-4.8357299999999999	+	7.0114599999999996
TPP1	O14773	-8.6914500000000006E-2	NA	0.32405499999999998
TPP2	P29144	0.194051	+	3.5129800000000002
TPR	P12270	-0.48297200000000001	+	6.3740399999999999
TPRG1L	Q5T0D9	3.5833499999999998	+	4.4461000000000004
TPRKB	Q9Y3C4	-0.82351600000000003	+	4.1225800000000001
TPRN	Q4KMQ1	-1.69217	+	1.8685799999999999
TPST2	O60704	-2.3865699999999999	+	4.9348999999999998
TPT1	P13693	0.88534800000000002	+	5.0791300000000001
TPX2	Q9ULW0	-1.10581	+	0.77530600000000005
TRA2A	Q13595	-0.382992	+	3.6068099999999998
TRA2B	P62995	-0.14471800000000001	NA	1.1968700000000001
TRABD	Q9H4I3	-0.38642599999999999	+	1.1165099999999999
TRADD	Q15628	1.35259	+	4.9856699999999998
TRAF2	Q12933	-3.68397	+	5.1708699999999999
TRAF3	Q13114	0.93841300000000005	+	0.76798699999999998
TRAF4	Q9BUZ4	-0.91753899999999999	+	1.8059499999999999
TRAF6	Q9Y4K3	0.100295	NA	6.8706100000000006E-2
TRAFD1	O14545	-2.5319099999999999	+	2.5504699999999998
TRAM1	Q15629	-0.13094700000000001	NA	0.43978600000000001
TRAM2	Q15035	-0.70995699999999995	+	0.93348900000000001
TRANK1	O15050	1.0311900000000001	+	1.69312
TRAP1	Q12931	-1.12504	+	7.2544399999999998
TRAPPC1	Q9Y5R8	-0.225382	NA	1.19834
TRAPPC10	P48553	-0.92447800000000002	+	2.1917499999999999
TRAPPC11	Q7Z392	1.9259499999999999E-2	NA	5.16444E-2
TRAPPC12	Q8WVT3	2.1791499999999998E-2	NA	8.2733600000000004E-2
TRAPPC13	A5PLN9	-0.282831	+	2.35608
TRAPPC2L	Q9UL33	-0.62651100000000004	+	3.71929
TRAPPC3	O43617	-0.35506599999999999	+	2.2024900000000001
TRAPPC4	Q9Y296	-0.249859	+	2.19434
TRAPPC5	Q8IUR0	6.3104199999999999E-2	NA	0.28939900000000002
TRAPPC6A	O75865	-0.267125	NA	0.22873599999999999
TRAPPC6B	Q86SZ2	-0.27403	+	1.49953
TRAPPC8	Q9Y2L5	-0.17548800000000001	NA	0.82722099999999998
TRAPPC9	Q96Q05	-7.7611899999999998E-2	NA	0.31026599999999999
TRIM11	Q96F44	-2.2899799999999999	+	3.9969199999999998
TRIM14	Q14142	-1.0579099999999999	+	1.46837
TRIM16	O95361	2.6892399999999999	+	4.3428000000000004
TRIM21	P19474	1.04186	+	3.5555300000000001
TRIM24	O15164	-1.5480100000000001	+	3.2944200000000001
TRIM25	Q14258	-1.18902	+	3.7398799999999999
TRIM26	Q12899	-0.98511599999999999	NA	0.55261000000000005
TRIM27	P14373	-0.44994899999999999	+	3.2044600000000001
TRIM28	Q13263	-0.85939100000000002	+	7.3983699999999999
TRIM32	Q13049	0.232734	NA	0.56930999999999998
TRIM33	Q9UPN9	-0.70426699999999998	+	5.1663300000000003
TRIM38	O00635	-2.2395299999999998	+	3.51953
TRIM4	Q9C037	-3.0290300000000001	+	4.5890199999999997
TRIM41	Q8WV44	-1.1270199999999999	+	2.31027
TRIM44	Q96DX7	-0.60981799999999997	NA	0.70209699999999997
TRIM47	Q96LD4	0.87196600000000002	+	2.07551
TRIM5	Q9C035	-0.33564699999999997	NA	0.37203599999999998
TRIM56	Q9BRZ2	0.19997100000000001	NA	0.63046400000000002
TRIM58	Q8NG06	-1.4823299999999999	+	2.4781
TRIM65	Q6PJ69	-4.2878800000000004	+	6.7285500000000003
TRIOBP	Q9H2D6	1.20591	+	1.3717999999999999
TRIP10	Q15642	-1.2069399999999999	+	5.8554199999999996
TRIP11	Q15643	1.0968599999999999	+	2.2380800000000001
TRIP12	Q14669	1.1851499999999999	+	7.6954500000000001
TRIP13	Q15645	0.163019	NA	1.8834200000000001
TRIP4	Q15650	-0.81272599999999995	+	1.2964899999999999
TRIP6	Q15654	-4.6980700000000004	+	4.8748699999999996
TRIT1	Q9H3H1	-1.4149499999999999	+	3.4589300000000001
TRMT1	Q9NXH9	-0.37354599999999999	+	1.9047000000000001
TRMT10C	Q7L0Y3	-2.1453500000000001	+	5.52773
TRMT11	Q7Z4G4	-0.48959000000000003	NA	0.434637
TRMT112	Q9UI30	-0.74376799999999998	NA	0.55809699999999995
TRMT13	Q9NUP7	-0.24537900000000001	NA	0.21333199999999999
TRMT1L	Q7Z2T5	-1.20773	+	3.8089499999999998
TRMT2A	Q8IZ69	0.2056	NA	1.3080700000000001
